Skuno,CodeName,Sysserailno,TestBy,Eventpoint,FailSymptom,Rootcause,FailureCode,Actioncode,Process,Cserialno,Location,Repairby,lasteditby,Repairdate,Componentcode,Vendorcode,Datacode,Lotcode,Solution,Description,Partdes,Workorderno
"73-15280-03","73-15280-03,PCA,MBRD,FM                           ","FOC22020PR7","","AOI2","","COMP_MISALIGNED","COMPONENT MISALIGNME","REPAIRED  ","SMT BOTTOM","","C2867","G4691900","G4691900","2018/1/11 17:20:08","11-2330-02","MURATA","1750","","                                                                                                                                                                                                                                                               ","                                                                                                                                                                                                                                                               ","GRM155R61A104KA01J","002384004741        "
