Skuno,CodeName,Sysserailno,TestBy,Eventpoint,FailSymptom,Rootcause,FailureCode,Actioncode,Process,Cserialno,Location,Repairby,lasteditby,Repairdate,Componentcode,Vendorcode,Datacode,Lotcode,Solution,Description,Partdes,Workorderno
"73-17346-01","73-17346-01_ CHICOPEE CR                          ","FOC22029P2T","prodf1331877","PCBP2","LINK_STATUS_CHECK","SOLDER_OPEN","Open Solder  ","REPAIRED  ","SMT TOP","FOC22029P2T","C384_8","F1332823","F1332823","2018/1/22 13:09:12","11-2330-02","SAMSUNG SEMICONDUCTO","1742","ADA5OKD","","","CAP,CE, .1UF, 10V,10%,SM,0402IN,X5R, PB-","002384005153        "
