Skuno,CodeName,Sysserailno,TestBy,Eventpoint,FailSymptom,Rootcause,FailureCode,Actioncode,Process,Cserialno,Location,Repairby,lasteditby,Repairdate,Componentcode,Vendorcode,Datacode,Lotcode,Solution,Description,Partdes,Workorderno
"73-17450-03","73-17450-03,MT KATO                               ","FOC21410T8P","WEI183g4722598","ICT                 ","failed analog test","","","          ","","","","","ICTUSER","2017/10/11 21:05:00","","","","","","","","002384000097        "
