Skuno,CodeName,Sysserailno,TestBy,Eventpoint,FailSymptom,Rootcause,FailureCode,Actioncode,Process,Cserialno,Location,Repairby,lasteditby,Repairdate,Componentcode,Vendorcode,Datacode,Lotcode,Solution,Description,Partdes,Workorderno
"73-15280-03","73-15280-03,PCA,MBRD,FM                           ","FOC22020PT0","prodg4707712","PCB2C","DIAG_TRIDENT:HG_TRF_CL","","","NONE      ","SMT TOP","","","sfcautorepair","sfcautorepair","2018/1/19 07:40:16","","","","","","","","002384004741        "
