Skuno,CodeName,Sysserailno,TestBy,Eventpoint,FailSymptom,Rootcause,FailureCode,Actioncode,Process,Cserialno,Location,Repairby,lasteditby,Repairdate,Componentcode,Vendorcode,Datacode,Lotcode,Solution,Description,Partdes,Workorderno
"73-15652-02","73-15652-02MT ROSE                                ","FOC214146G7","","ICT","failed in TestJet","SOLDER_BRIDGE","Solder Bridge  ","REPAIRED  ","SMT TOP","FOC214146G7","U51","F1332333","F1332333","2017/10/16 13:08:01","15-11279-03","MARVELL SEMICONDUCTO","1730","QRP1581.1JW","","","IC-COMM,GE,SWITCH,LQFP128,11P,98DXN11,PB","002384000242        "
