Skuno,CodeName,Sysserailno,TestBy,Eventpoint,FailSymptom,Rootcause,FailureCode,Actioncode,Process,Cserialno,Location,Repairby,lasteditby,Repairdate,Componentcode,Vendorcode,Datacode,Lotcode,Solution,Description,Partdes,Workorderno
"73-16709-01","73-16709-01,LINECARD, SUNRIDGE                    ","FOC220141KL","WEI183g4732328","ICT                 ","failed shorts test","SOLDER_SPLASH","Solder Splash  ","REPAIRED  ","SMT TOP","FOC220141KL","PCB","F1331932","F1331932","2018/1/11 04:07:09","28-12029-01","WUS PRINTED CIRCUIT","1750","S  -TGZ913-01-000","","","PCBFAB,14L,OSP,32P 40G QSFP LINECARD,SUN","002384004317        "
