Skuno,CodeName,Sysserailno,TestBy,Eventpoint,FailSymptom,Rootcause,FailureCode,Actioncode,Process,Cserialno,Location,Repairby,lasteditby,Repairdate,Componentcode,Vendorcode,Datacode,Lotcode,Solution,Description,Partdes,Workorderno
"73-15652-02","73-15652-02MT ROSE                                ","FOC22011U9P","","AOI4","","COMP_MISSING","MISSING COMPONENT","REPAIRED  ","SMT TOP","","C25_1","G4691900","G4691900","2018/1/3 14:34:34","11-3113-01","MURATA","1732","","                                                                                                                                                                                                                                                               ","                                                                                                                                                                                                                                                               ","GRM155R71C104KA88J","002384004312        "
