Skuno,CodeName,Sysserailno,TestBy,Eventpoint,FailSymptom,Rootcause,FailureCode,Actioncode,Process,Cserialno,Location,Repairby,lasteditby,Repairdate,Componentcode,Vendorcode,Datacode,Lotcode,Solution,Description,Partdes,Workorderno
"73-17449-03","73-17449-03,FABRIC, SHAWNEE                       ","FOC21410UB6","","AOI2","","COMP_MISALIGNED","COMPONENT MISALIGNME","REPAIRED  ","SMT BOTTOM","","R200_50","F4598322","F4598322","2017/10/11 09:41:46","12-2537-02","YAGEO","1737","","                                                                                                                                                                                                                                                               ","                                                                                                                                                                                                                                                               ","RC0402F-1KL","002384000182        "
