Skuno,CodeName,Sysserailno,TestBy,Eventpoint,FailSymptom,Rootcause,FailureCode,Actioncode,Process,Cserialno,Location,Repairby,lasteditby,Repairdate,Componentcode,Vendorcode,Datacode,Lotcode,Solution,Description,Partdes,Workorderno
"73-18216-03","73-18216-03,PCA,MBRD,N9K,32P                      ","FOC22034XZU","","AOI4","","COMP_LIFTED","COMPONENT MOUNTING ON SIDE","REPAIRED  ","SMT TOP","","C4_16","F4598322","F4598322","2018/1/21 01:05:27","11-2330-02","SAMSUNG SEMICONDUCTORS","1742","","                                                                                                                                                                                                                                                               ","                                                                                                                                                                                                                                                               ","CL05A104KP5NNWC","002384005269        "
