Skuno,CodeName,Sysserailno,TestBy,Eventpoint,FailSymptom,Rootcause,FailureCode,Actioncode,Process,Cserialno,Location,Repairby,lasteditby,Repairdate,Componentcode,Vendorcode,Datacode,Lotcode,Solution,Description,Partdes,Workorderno
"73-15652-02","73-15652-02MT ROSE                                ","FOC22032DH1","","AOI4","","COMP_MISALIGNED","COMPONENT MISALIGNME","REPAIRED  ","SMT TOP","","C163","G4756056","G4756056","2018/1/18 19:02:42","11-3668-01","PANASONIC/MATSUSHITA","20171227","","                                                                                                                                                                                                                                                               ","                                                                                                                                                                                                                                                               ","EEFSX0E471ER","002384005221        "
